,angle,distance,homogeneity
4,0.0,5,[0.44264096]
5,0.7853981633974483,1,[0.57371718]
6,0.7853981633974483,2,[0.57371718]
7,0.7853981633974483,3,[0.48727031]
8,0.7853981633974483,4,[0.46109342]
9,0.7853981633974483,5,[0.46025131]
10,1.5707963267948966,1,[0.57073349]
11,1.5707963267948966,2,[0.48958352]
12,1.5707963267948966,3,[0.47605846]
13,1.5707963267948966,4,[0.4784128]
14,1.5707963267948966,5,[0.48918053]
15,4.71238898038469,1,[0.57073349]
16,4.71238898038469,2,[0.48958352]
17,4.71238898038469,3,[0.47605846]
18,4.71238898038469,4,[0.4784128]
19,4.71238898038469,5,[0.48918053]
0,0.0,1,[0.94074843]
1,0.0,2,[0.90762838]
2,0.0,3,[0.89484957]
3,0.0,4,[0.89044319]
4,0.0,5,[0.88626499]
5,0.7853981633974483,1,[0.9494459]
6,0.7853981633974483,2,[0.9494459]
7,0.7853981633974483,3,[0.91437608]
8,0.7853981633974483,4,[0.89287724]
9,0.7853981633974483,5,[0.87704149]
10,1.5707963267948966,1,[0.9344306]
11,1.5707963267948966,2,[0.90266941]
12,1.5707963267948966,3,[0.89421801]
13,1.5707963267948966,4,[0.89096265]
14,1.5707963267948966,5,[0.88850194]
15,4.71238898038469,1,[0.9344306]
16,4.71238898038469,2,[0.90266941]
17,4.71238898038469,3,[0.89421801]
18,4.71238898038469,4,[0.89096265]
19,4.71238898038469,5,[0.88850194]
0,0.0,1,[0.8465861]
1,0.0,2,[0.77048404]
2,0.0,3,[0.75408305]
3,0.0,4,[0.75578099]
4,0.0,5,[0.7551718]
5,0.7853981633974483,1,[0.86285029]
6,0.7853981633974483,2,[0.86285029]
7,0.7853981633974483,3,[0.80148664]
8,0.7853981633974483,4,[0.77518151]
9,0.7853981633974483,5,[0.75604633]
10,1.5707963267948966,1,[0.86004643]
11,1.5707963267948966,2,[0.78208035]
12,1.5707963267948966,3,[0.75622658]
13,1.5707963267948966,4,[0.74548149]
14,1.5707963267948966,5,[0.73980781]
15,4.71238898038469,1,[0.86004643]
16,4.71238898038469,2,[0.78208035]
17,4.71238898038469,3,[0.75622658]
18,4.71238898038469,4,[0.74548149]
19,4.71238898038469,5,[0.73980781]
0,0.0,1,[0.46324351]
1,0.0,2,[0.36570152]
2,0.0,3,[0.35534933]
3,0.0,4,[0.33857744]
4,0.0,5,[0.32255068]
5,0.7853981633974483,1,[0.37777871]
6,0.7853981633974483,2,[0.37777871]
7,0.7853981633974483,3,[0.33915001]
8,0.7853981633974483,4,[0.32410103]
9,0.7853981633974483,5,[0.31777387]
10,1.5707963267948966,1,[0.4233157]
11,1.5707963267948966,2,[0.35450313]
12,1.5707963267948966,3,[0.34011845]
13,1.5707963267948966,4,[0.33792855]
14,1.5707963267948966,5,[0.31949565]
15,4.71238898038469,1,[0.4233157]
16,4.71238898038469,2,[0.35450313]
17,4.71238898038469,3,[0.34011845]
18,4.71238898038469,4,[0.33792855]
19,4.71238898038469,5,[0.31949565]
0,0.0,1,[0.52128564]
1,0.0,2,[0.43970313]
2,0.0,3,[0.41953799]
3,0.0,4,[0.40508396]
4,0.0,5,[0.39479947]
5,0.7853981633974483,1,[0.46447928]
6,0.7853981633974483,2,[0.46447928]
7,0.7853981633974483,3,[0.39052784]
8,0.7853981633974483,4,[0.36008512]
9,0.7853981633974483,5,[0.33748138]
10,1.5707963267948966,1,[0.48247471]
11,1.5707963267948966,2,[0.40869817]
12,1.5707963267948966,3,[0.38269435]
13,1.5707963267948966,4,[0.3661426]
14,1.5707963267948966,5,[0.35270522]
15,4.71238898038469,1,[0.48247471]
16,4.71238898038469,2,[0.40869817]
17,4.71238898038469,3,[0.38269435]
18,4.71238898038469,4,[0.3661426]
19,4.71238898038469,5,[0.35270522]
0,0.0,1,[0.48587982]
1,0.0,2,[0.39433928]
2,0.0,3,[0.37608864]
3,0.0,4,[0.36371124]
4,0.0,5,[0.35709935]
5,0.7853981633974483,1,[0.41696217]
6,0.7853981633974483,2,[0.41696217]
7,0.7853981633974483,3,[0.34858774]
8,0.7853981633974483,4,[0.32229223]
9,0.7853981633974483,5,[0.29808344]
10,1.5707963267948966,1,[0.46225618]
11,1.5707963267948966,2,[0.36419256]
12,1.5707963267948966,3,[0.32625577]
13,1.5707963267948966,4,[0.31021018]
14,1.5707963267948966,5,[0.29627092]
15,4.71238898038469,1,[0.46225618]
16,4.71238898038469,2,[0.36419256]
17,4.71238898038469,3,[0.32625577]
18,4.71238898038469,4,[0.31021018]
19,4.71238898038469,5,[0.29627092]
0,0.0,1,[0.36941754]
1,0.0,2,[0.2849273]
2,0.0,3,[0.25897108]
3,0.0,4,[0.27769584]
4,0.0,5,[0.2776069]
5,0.7853981633974483,1,[0.3092994]
6,0.7853981633974483,2,[0.3092994]
7,0.7853981633974483,3,[0.25642894]
8,0.7853981633974483,4,[0.27671261]
9,0.7853981633974483,5,[0.24619754]
10,1.5707963267948966,1,[0.29672992]
11,1.5707963267948966,2,[0.23642768]
12,1.5707963267948966,3,[0.25646963]
13,1.5707963267948966,4,[0.25894199]
14,1.5707963267948966,5,[0.25938458]
15,4.71238898038469,1,[0.29672992]
16,4.71238898038469,2,[0.23642768]
17,4.71238898038469,3,[0.25646963]
18,4.71238898038469,4,[0.25894199]
19,4.71238898038469,5,[0.25938458]
0,0.0,1,[0.63867102]
1,0.0,2,[0.58235506]
2,0.0,3,[0.56128112]
3,0.0,4,[0.5512324]
4,0.0,5,[0.54597654]
5,0.7853981633974483,1,[0.58258537]
6,0.7853981633974483,2,[0.58258537]
7,0.7853981633974483,3,[0.53954846]
8,0.7853981633974483,4,[0.51981138]
9,0.7853981633974483,5,[0.50310962]
10,1.5707963267948966,1,[0.57637395]
11,1.5707963267948966,2,[0.54016482]
12,1.5707963267948966,3,[0.5295859]
13,1.5707963267948966,4,[0.52959882]
14,1.5707963267948966,5,[0.51953536]
15,4.71238898038469,1,[0.57637395]
16,4.71238898038469,2,[0.54016482]
17,4.71238898038469,3,[0.5295859]
18,4.71238898038469,4,[0.52959882]
19,4.71238898038469,5,[0.51953536]
0,0.0,1,[0.43122964]
1,0.0,2,[0.35066881]
2,0.0,3,[0.33168888]
3,0.0,4,[0.31916992]
4,0.0,5,[0.31689991]
5,0.7853981633974483,1,[0.35091311]
6,0.7853981633974483,2,[0.35091311]
7,0.7853981633974483,3,[0.2944552]
8,0.7853981633974483,4,[0.27963556]
9,0.7853981633974483,5,[0.26512615]
10,1.5707963267948966,1,[0.3578379]
11,1.5707963267948966,2,[0.29241651]
12,1.5707963267948966,3,[0.27896186]
13,1.5707963267948966,4,[0.27749201]
14,1.5707963267948966,5,[0.26973683]
15,4.71238898038469,1,[0.3578379]
16,4.71238898038469,2,[0.29241651]
17,4.71238898038469,3,[0.27896186]
18,4.71238898038469,4,[0.27749201]
19,4.71238898038469,5,[0.26973683]
0,0.0,1,[0.41775513]
1,0.0,2,[0.34467601]
2,0.0,3,[0.32051107]
3,0.0,4,[0.29650513]
4,0.0,5,[0.30000374]
5,0.7853981633974483,1,[0.33720282]
6,0.7853981633974483,2,[0.33720282]
7,0.7853981633974483,3,[0.31611571]
8,0.7853981633974483,4,[0.31836122]
9,0.7853981633974483,5,[0.31857515]
10,1.5707963267948966,1,[0.35121972]
11,1.5707963267948966,2,[0.29254619]
12,1.5707963267948966,3,[0.29417737]
13,1.5707963267948966,4,[0.28473815]
14,1.5707963267948966,5,[0.286445]
15,4.71238898038469,1,[0.35121972]
16,4.71238898038469,2,[0.29254619]
17,4.71238898038469,3,[0.29417737]
18,4.71238898038469,4,[0.28473815]
19,4.71238898038469,5,[0.286445]
0,0.0,1,[0.65808007]
1,0.0,2,[0.59881086]
2,0.0,3,[0.59827208]
3,0.0,4,[0.60240181]
4,0.0,5,[0.60109695]
5,0.7853981633974483,1,[0.70267493]
6,0.7853981633974483,2,[0.70267493]
7,0.7853981633974483,3,[0.63062761]
8,0.7853981633974483,4,[0.61071229]
9,0.7853981633974483,5,[0.5984518]
10,1.5707963267948966,1,[0.6871393]
11,1.5707963267948966,2,[0.61727419]
12,1.5707963267948966,3,[0.60923584]
13,1.5707963267948966,4,[0.60233024]
14,1.5707963267948966,5,[0.59953755]
15,4.71238898038469,1,[0.6871393]
16,4.71238898038469,2,[0.61727419]
17,4.71238898038469,3,[0.60923584]
18,4.71238898038469,4,[0.60233024]
19,4.71238898038469,5,[0.59953755]
0,0.0,1,[0.53220365]
1,0.0,2,[0.47217408]
2,0.0,3,[0.4818554]
3,0.0,4,[0.48487201]
4,0.0,5,[0.47553676]
5,0.7853981633974483,1,[0.53025]
6,0.7853981633974483,2,[0.53025]
7,0.7853981633974483,3,[0.48348217]
8,0.7853981633974483,4,[0.47097731]
9,0.7853981633974483,5,[0.45835353]
10,1.5707963267948966,1,[0.59251385]
11,1.5707963267948966,2,[0.49294791]
12,1.5707963267948966,3,[0.47690187]
13,1.5707963267948966,4,[0.46007149]
14,1.5707963267948966,5,[0.44894875]
15,4.71238898038469,1,[0.59251385]
16,4.71238898038469,2,[0.49294791]
17,4.71238898038469,3,[0.47690187]
18,4.71238898038469,4,[0.46007149]
19,4.71238898038469,5,[0.44894875]
0,0.0,1,[0.37680263]
1,0.0,2,[0.28950902]
2,0.0,3,[0.28318057]
3,0.0,4,[0.28469941]
4,0.0,5,[0.27308633]
5,0.7853981633974483,1,[0.32167246]
6,0.7853981633974483,2,[0.32167246]
7,0.7853981633974483,3,[0.28238207]
8,0.7853981633974483,4,[0.25543208]
9,0.7853981633974483,5,[0.27465187]
10,1.5707963267948966,1,[0.39976622]
11,1.5707963267948966,2,[0.33361317]
12,1.5707963267948966,3,[0.31781601]
13,1.5707963267948966,4,[0.30563549]
14,1.5707963267948966,5,[0.30717555]
15,4.71238898038469,1,[0.39976622]
16,4.71238898038469,2,[0.33361317]
17,4.71238898038469,3,[0.31781601]
18,4.71238898038469,4,[0.30563549]
19,4.71238898038469,5,[0.30717555]
0,0.0,1,[0.76312054]
1,0.0,2,[0.73287346]
2,0.0,3,[0.72954652]
3,0.0,4,[0.73368503]
4,0.0,5,[0.74088708]
5,0.7853981633974483,1,[0.81811277]
6,0.7853981633974483,2,[0.81811277]
7,0.7853981633974483,3,[0.76410807]
8,0.7853981633974483,4,[0.74398515]
9,0.7853981633974483,5,[0.72988066]
10,1.5707963267948966,1,[0.79841866]
11,1.5707963267948966,2,[0.74610506]
12,1.5707963267948966,3,[0.73913517]
13,1.5707963267948966,4,[0.73853044]
14,1.5707963267948966,5,[0.73519641]
15,4.71238898038469,1,[0.79841866]
16,4.71238898038469,2,[0.74610506]
17,4.71238898038469,3,[0.73913517]
18,4.71238898038469,4,[0.73853044]
19,4.71238898038469,5,[0.73519641]
0,0.0,1,[0.58939315]
1,0.0,2,[0.56528373]
2,0.0,3,[0.5750641]
3,0.0,4,[0.58963373]
4,0.0,5,[0.58499334]
5,0.7853981633974483,1,[0.64080644]
6,0.7853981633974483,2,[0.64080644]
7,0.7853981633974483,3,[0.5871164]
8,0.7853981633974483,4,[0.58558227]
9,0.7853981633974483,5,[0.58077559]
10,1.5707963267948966,1,[0.70471252]
11,1.5707963267948966,2,[0.60313374]
12,1.5707963267948966,3,[0.58589636]
13,1.5707963267948966,4,[0.58577486]
14,1.5707963267948966,5,[0.58225611]
15,4.71238898038469,1,[0.70471252]
16,4.71238898038469,2,[0.60313374]
17,4.71238898038469,3,[0.58589636]
18,4.71238898038469,4,[0.58577486]
19,4.71238898038469,5,[0.58225611]
0,0.0,1,[0.65225246]
1,0.0,2,[0.54601862]
2,0.0,3,[0.50277524]
3,0.0,4,[0.49241841]
4,0.0,5,[0.48249514]
5,0.7853981633974483,1,[0.52261426]
6,0.7853981633974483,2,[0.52261426]
7,0.7853981633974483,3,[0.4755]
8,0.7853981633974483,4,[0.45410208]
9,0.7853981633974483,5,[0.40806898]
10,1.5707963267948966,1,[0.59388626]
11,1.5707963267948966,2,[0.50096665]
12,1.5707963267948966,3,[0.49863524]
13,1.5707963267948966,4,[0.44723424]
14,1.5707963267948966,5,[0.42777136]
15,4.71238898038469,1,[0.59388626]
16,4.71238898038469,2,[0.50096665]
17,4.71238898038469,3,[0.49863524]
18,4.71238898038469,4,[0.44723424]
19,4.71238898038469,5,[0.42777136]
0,0.0,1,[0.92012329]
1,0.0,2,[0.89125056]
2,0.0,3,[0.89428016]
3,0.0,4,[0.89047309]
4,0.0,5,[0.88684703]
5,0.7853981633974483,1,[0.92651975]
6,0.7853981633974483,2,[0.92651975]
7,0.7853981633974483,3,[0.90147488]
8,0.7853981633974483,4,[0.89003046]
9,0.7853981633974483,5,[0.87341441]
10,1.5707963267948966,1,[0.93801099]
11,1.5707963267948966,2,[0.90943818]
12,1.5707963267948966,3,[0.90227651]
13,1.5707963267948966,4,[0.89372444]
14,1.5707963267948966,5,[0.88924156]
15,4.71238898038469,1,[0.93801099]
16,4.71238898038469,2,[0.90943818]
17,4.71238898038469,3,[0.90227651]
18,4.71238898038469,4,[0.89372444]
19,4.71238898038469,5,[0.88924156]
0,0.0,1,[0.76220384]
1,0.0,2,[0.70431587]
2,0.0,3,[0.70332157]
3,0.0,4,[0.69817107]
4,0.0,5,[0.69170105]
5,0.7853981633974483,1,[0.74571956]
6,0.7853981633974483,2,[0.74571956]
7,0.7853981633974483,3,[0.69489904]
8,0.7853981633974483,4,[0.67682]
9,0.7853981633974483,5,[0.65849154]
10,1.5707963267948966,1,[0.80900368]
11,1.5707963267948966,2,[0.728218]
12,1.5707963267948966,3,[0.69612724]
13,1.5707963267948966,4,[0.67706527]
14,1.5707963267948966,5,[0.664455]
15,4.71238898038469,1,[0.80900368]
16,4.71238898038469,2,[0.728218]
17,4.71238898038469,3,[0.69612724]
18,4.71238898038469,4,[0.67706527]
19,4.71238898038469,5,[0.664455]
0,0.0,1,[0.70204366]
1,0.0,2,[0.54543573]
2,0.0,3,[0.4598707]
3,0.0,4,[0.40203553]
4,0.0,5,[0.35711143]
5,0.7853981633974483,1,[0.62853571]
6,0.7853981633974483,2,[0.62853571]
7,0.7853981633974483,3,[0.49255074]
8,0.7853981633974483,4,[0.42442438]
9,0.7853981633974483,5,[0.38194163]
10,1.5707963267948966,1,[0.69880383]
11,1.5707963267948966,2,[0.54898329]
12,1.5707963267948966,3,[0.50222849]
13,1.5707963267948966,4,[0.45195272]
14,1.5707963267948966,5,[0.41890108]
15,4.71238898038469,1,[0.69880383]
16,4.71238898038469,2,[0.54898329]
17,4.71238898038469,3,[0.50222849]
18,4.71238898038469,4,[0.45195272]
19,4.71238898038469,5,[0.41890108]
0,0.0,1,[0.93670067]
1,0.0,2,[0.90287153]
2,0.0,3,[0.89978238]
3,0.0,4,[0.89717893]
4,0.0,5,[0.89370744]
5,0.7853981633974483,1,[0.94345663]
6,0.7853981633974483,2,[0.94345663]
7,0.7853981633974483,3,[0.91203854]
8,0.7853981633974483,4,[0.89824227]
9,0.7853981633974483,5,[0.88735997]
10,1.5707963267948966,1,[0.95269476]
11,1.5707963267948966,2,[0.92782813]
12,1.5707963267948966,3,[0.91609488]
13,1.5707963267948966,4,[0.90527495]
14,1.5707963267948966,5,[0.90123411]
15,4.71238898038469,1,[0.95269476]
16,4.71238898038469,2,[0.92782813]
17,4.71238898038469,3,[0.91609488]
18,4.71238898038469,4,[0.90527495]
19,4.71238898038469,5,[0.90123411]
0,0.0,1,[0.84482674]
1,0.0,2,[0.76352312]
2,0.0,3,[0.75207823]
3,0.0,4,[0.76541265]
4,0.0,5,[0.77272717]
5,0.7853981633974483,1,[0.84649997]
6,0.7853981633974483,2,[0.84649997]
7,0.7853981633974483,3,[0.78960286]
8,0.7853981633974483,4,[0.7717359]
9,0.7853981633974483,5,[0.76096396]
10,1.5707963267948966,1,[0.8904475]
11,1.5707963267948966,2,[0.81743956]
12,1.5707963267948966,3,[0.78141231]
13,1.5707963267948966,4,[0.76394082]
14,1.5707963267948966,5,[0.75478501]
15,4.71238898038469,1,[0.8904475]
16,4.71238898038469,2,[0.81743956]
17,4.71238898038469,3,[0.78141231]
18,4.71238898038469,4,[0.76394082]
19,4.71238898038469,5,[0.75478501]
0,0.0,1,[0.76156156]
1,0.0,2,[0.63451074]
2,0.0,3,[0.57279751]
3,0.0,4,[0.53653106]
4,0.0,5,[0.51131377]
5,0.7853981633974483,1,[0.64896514]
6,0.7853981633974483,2,[0.64896514]
7,0.7853981633974483,3,[0.53396943]
8,0.7853981633974483,4,[0.47938825]
9,0.7853981633974483,5,[0.47517572]
10,1.5707963267948966,1,[0.68372196]
11,1.5707963267948966,2,[0.55243041]
12,1.5707963267948966,3,[0.51249367]
13,1.5707963267948966,4,[0.48913108]
14,1.5707963267948966,5,[0.47366512]
15,4.71238898038469,1,[0.68372196]
16,4.71238898038469,2,[0.55243041]
17,4.71238898038469,3,[0.51249367]
18,4.71238898038469,4,[0.48913108]
19,4.71238898038469,5,[0.47366512]
0,0.0,1,[0.97791666]
1,0.0,2,[0.96629373]
2,0.0,3,[0.95871681]
3,0.0,4,[0.95219363]
4,0.0,5,[0.94577922]
5,0.7853981633974483,1,[0.97301299]
6,0.7853981633974483,2,[0.97301299]
7,0.7853981633974483,3,[0.95633917]
8,0.7853981633974483,4,[0.94231727]
9,0.7853981633974483,5,[0.92989782]
10,1.5707963267948966,1,[0.97731381]
11,1.5707963267948966,2,[0.96598116]
12,1.5707963267948966,3,[0.95896571]
13,1.5707963267948966,4,[0.95202241]
14,1.5707963267948966,5,[0.94629407]
15,4.71238898038469,1,[0.97731381]
16,4.71238898038469,2,[0.96598116]
17,4.71238898038469,3,[0.95896571]
18,4.71238898038469,4,[0.95202241]
19,4.71238898038469,5,[0.94629407]
0,0.0,1,[0.9376226]
1,0.0,2,[0.90851969]
2,0.0,3,[0.89382738]
3,0.0,4,[0.88284903]
4,0.0,5,[0.87427357]
5,0.7853981633974483,1,[0.90471267]
6,0.7853981633974483,2,[0.90471267]
7,0.7853981633974483,3,[0.8661601]
8,0.7853981633974483,4,[0.84279955]
9,0.7853981633974483,5,[0.82204272]
10,1.5707963267948966,1,[0.91802959]
11,1.5707963267948966,2,[0.87609171]
12,1.5707963267948966,3,[0.85416483]
13,1.5707963267948966,4,[0.83958922]
14,1.5707963267948966,5,[0.8275601]
15,4.71238898038469,1,[0.91802959]
16,4.71238898038469,2,[0.87609171]
17,4.71238898038469,3,[0.85416483]
18,4.71238898038469,4,[0.83958922]
19,4.71238898038469,5,[0.8275601]
0,0.0,1,[0.72836538]
1,0.0,2,[0.60617781]
2,0.0,3,[0.55120363]
3,0.0,4,[0.5099139]
4,0.0,5,[0.4717069]
5,0.7853981633974483,1,[0.56497273]
6,0.7853981633974483,2,[0.56497273]
7,0.7853981633974483,3,[0.47787039]
8,0.7853981633974483,4,[0.44267153]
9,0.7853981633974483,5,[0.43128216]
10,1.5707963267948966,1,[0.58185294]
11,1.5707963267948966,2,[0.46216629]
12,1.5707963267948966,3,[0.43197886]
13,1.5707963267948966,4,[0.40321281]
14,1.5707963267948966,5,[0.35262582]
15,4.71238898038469,1,[0.58185294]
16,4.71238898038469,2,[0.46216629]
17,4.71238898038469,3,[0.43197886]
18,4.71238898038469,4,[0.40321281]
19,4.71238898038469,5,[0.35262582]
0,0.0,1,[0.93806199]
1,0.0,2,[0.90205957]
2,0.0,3,[0.88384923]
3,0.0,4,[0.87236998]
4,0.0,5,[0.86403639]
5,0.7853981633974483,1,[0.91979335]
6,0.7853981633974483,2,[0.91979335]
7,0.7853981633974483,3,[0.8803587]
8,0.7853981633974483,4,[0.85300711]
9,0.7853981633974483,5,[0.83325165]
10,1.5707963267948966,1,[0.92293889]
11,1.5707963267948966,2,[0.88400865]
12,1.5707963267948966,3,[0.86710783]
13,1.5707963267948966,4,[0.85631024]
14,1.5707963267948966,5,[0.84813982]
15,4.71238898038469,1,[0.92293889]
16,4.71238898038469,2,[0.88400865]
17,4.71238898038469,3,[0.86710783]
18,4.71238898038469,4,[0.85631024]
19,4.71238898038469,5,[0.84813982]
0,0.0,1,[0.8635373]
1,0.0,2,[0.79327123]
2,0.0,3,[0.77400922]
3,0.0,4,[0.77251502]
4,0.0,5,[0.77655541]
5,0.7853981633974483,1,[0.8411247]
6,0.7853981633974483,2,[0.8411247]
7,0.7853981633974483,3,[0.78118564]
8,0.7853981633974483,4,[0.74753496]
9,0.7853981633974483,5,[0.72004065]
10,1.5707963267948966,1,[0.85619615]
11,1.5707963267948966,2,[0.77978158]
12,1.5707963267948966,3,[0.74899223]
13,1.5707963267948966,4,[0.72746391]
14,1.5707963267948966,5,[0.71092758]
15,4.71238898038469,1,[0.85619615]
16,4.71238898038469,2,[0.77978158]
17,4.71238898038469,3,[0.74899223]
18,4.71238898038469,4,[0.72746391]
19,4.71238898038469,5,[0.71092758]
0,0.0,1,[0.83900875]
1,0.0,2,[0.75336835]
2,0.0,3,[0.68129805]
3,0.0,4,[0.64060088]
4,0.0,5,[0.60300508]
5,0.7853981633974483,1,[0.79207683]
6,0.7853981633974483,2,[0.79207683]
7,0.7853981633974483,3,[0.69878965]
8,0.7853981633974483,4,[0.63196971]
9,0.7853981633974483,5,[0.59090123]
10,1.5707963267948966,1,[0.83035294]
11,1.5707963267948966,2,[0.73334403]
12,1.5707963267948966,3,[0.67368382]
13,1.5707963267948966,4,[0.62691461]
14,1.5707963267948966,5,[0.58582232]
15,4.71238898038469,1,[0.83035294]
16,4.71238898038469,2,[0.73334403]
17,4.71238898038469,3,[0.67368382]
18,4.71238898038469,4,[0.62691461]
19,4.71238898038469,5,[0.58582232]
0,0.0,1,[0.97374386]
1,0.0,2,[0.9630701]
2,0.0,3,[0.95721738]
3,0.0,4,[0.95060182]
4,0.0,5,[0.94447724]
5,0.7853981633974483,1,[0.97136892]
6,0.7853981633974483,2,[0.97136892]
7,0.7853981633974483,3,[0.95361857]
8,0.7853981633974483,4,[0.94032656]
9,0.7853981633974483,5,[0.92778755]
10,1.5707963267948966,1,[0.97586601]
11,1.5707963267948966,2,[0.96505601]
12,1.5707963267948966,3,[0.95751148]
13,1.5707963267948966,4,[0.95078215]
14,1.5707963267948966,5,[0.94521377]
15,4.71238898038469,1,[0.97586601]
16,4.71238898038469,2,[0.96505601]
17,4.71238898038469,3,[0.95751148]
18,4.71238898038469,4,[0.95078215]
19,4.71238898038469,5,[0.94521377]
0,0.0,1,[0.9151309]
1,0.0,2,[0.88763529]
2,0.0,3,[0.87506653]
3,0.0,4,[0.86696214]
4,0.0,5,[0.8588294]
5,0.7853981633974483,1,[0.8892002]
6,0.7853981633974483,2,[0.8892002]
7,0.7853981633974483,3,[0.85349532]
8,0.7853981633974483,4,[0.82949939]
9,0.7853981633974483,5,[0.81175557]
10,1.5707963267948966,1,[0.89687421]
11,1.5707963267948966,2,[0.86254073]
12,1.5707963267948966,3,[0.84400069]
13,1.5707963267948966,4,[0.82864273]
14,1.5707963267948966,5,[0.81513836]
15,4.71238898038469,1,[0.89687421]
16,4.71238898038469,2,[0.86254073]
17,4.71238898038469,3,[0.84400069]
18,4.71238898038469,4,[0.82864273]
19,4.71238898038469,5,[0.81513836]
0,0.0,1,[0.72571487]
1,0.0,2,[0.59508074]
2,0.0,3,[0.5236198]
3,0.0,4,[0.47893207]
4,0.0,5,[0.43575087]
5,0.7853981633974483,1,[0.66632933]
6,0.7853981633974483,2,[0.66632933]
7,0.7853981633974483,3,[0.55865614]
8,0.7853981633974483,4,[0.52390005]
9,0.7853981633974483,5,[0.48639305]
10,1.5707963267948966,1,[0.67291949]
11,1.5707963267948966,2,[0.5601003]
12,1.5707963267948966,3,[0.51795792]
13,1.5707963267948966,4,[0.47492264]
14,1.5707963267948966,5,[0.43006388]
15,4.71238898038469,1,[0.67291949]
16,4.71238898038469,2,[0.5601003]
17,4.71238898038469,3,[0.51795792]
18,4.71238898038469,4,[0.47492264]
19,4.71238898038469,5,[0.43006388]
0,0.0,1,[0.95222731]
1,0.0,2,[0.9266626]
2,0.0,3,[0.91705759]
3,0.0,4,[0.91178985]
4,0.0,5,[0.90909779]
5,0.7853981633974483,1,[0.96162281]
6,0.7853981633974483,2,[0.96162281]
7,0.7853981633974483,3,[0.93484054]
8,0.7853981633974483,4,[0.9154075]
9,0.7853981633974483,5,[0.90060197]
10,1.5707963267948966,1,[0.9531562]
11,1.5707963267948966,2,[0.93022162]
12,1.5707963267948966,3,[0.92100134]
13,1.5707963267948966,4,[0.91538738]
14,1.5707963267948966,5,[0.91095246]
15,4.71238898038469,1,[0.9531562]
16,4.71238898038469,2,[0.93022162]
17,4.71238898038469,3,[0.92100134]
18,4.71238898038469,4,[0.91538738]
19,4.71238898038469,5,[0.91095246]
0,0.0,1,[0.89855463]
1,0.0,2,[0.85797421]
2,0.0,3,[0.84976325]
3,0.0,4,[0.85193523]
4,0.0,5,[0.85458078]
5,0.7853981633974483,1,[0.9205911]
6,0.7853981633974483,2,[0.9205911]
7,0.7853981633974483,3,[0.88074625]
8,0.7853981633974483,4,[0.86052098]
9,0.7853981633974483,5,[0.8449826]
10,1.5707963267948966,1,[0.91490587]
11,1.5707963267948966,2,[0.86724452]
12,1.5707963267948966,3,[0.85004556]
13,1.5707963267948966,4,[0.8393106]
14,1.5707963267948966,5,[0.83279003]
15,4.71238898038469,1,[0.91490587]
16,4.71238898038469,2,[0.86724452]
17,4.71238898038469,3,[0.85004556]
18,4.71238898038469,4,[0.8393106]
19,4.71238898038469,5,[0.83279003]
0,0.0,1,[0.72793522]
1,0.0,2,[0.56685881]
2,0.0,3,[0.48565226]
3,0.0,4,[0.44708794]
4,0.0,5,[0.41009674]
5,0.7853981633974483,1,[0.61726316]
6,0.7853981633974483,2,[0.61726316]
7,0.7853981633974483,3,[0.47709067]
8,0.7853981633974483,4,[0.42079534]
9,0.7853981633974483,5,[0.40031237]
10,1.5707963267948966,1,[0.6868]
11,1.5707963267948966,2,[0.54051094]
12,1.5707963267948966,3,[0.50979408]
13,1.5707963267948966,4,[0.46307519]
14,1.5707963267948966,5,[0.44232635]
15,4.71238898038469,1,[0.6868]
16,4.71238898038469,2,[0.54051094]
17,4.71238898038469,3,[0.50979408]
18,4.71238898038469,4,[0.46307519]
19,4.71238898038469,5,[0.44232635]
0,0.0,1,[0.93670067]
1,0.0,2,[0.90287153]
2,0.0,3,[0.89978238]
3,0.0,4,[0.89717893]
4,0.0,5,[0.89370744]
5,0.7853981633974483,1,[0.94345663]
6,0.7853981633974483,2,[0.94345663]
7,0.7853981633974483,3,[0.91203854]
8,0.7853981633974483,4,[0.89824227]
